#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
341.05903	7573.382324	382.87021803	135.905153363	147.88749936	25.46386719	4.5030399
341.0625	7592.803711	382.078339834	136.436034566	150.071808682	25.33365822	4.5088124
341.06597	7508.056641	383.426476138	136.817368004	148.097072531	25.31738281	4.5045246
341.06944	7441.218262	384.794226702	130.816391963	153.058115064	25.48828125	4.5001227
341.07292	7252.711914	392.772614729	140.329416375	153.415304165	25.41503906	4.495615
341.07639	7057.104004	396.262745451	141.090149516	155.625962088	25.34179688	4.4909955
341.07986	6983.171875	397.884699584	140.807916575	153.042336446	25.53710938	4.4862649
341.08333	6920.856934	397.835637123	144.400858572	152.281645159	26.09863281	4.4361557
341.08681	7011.240723	394.151389838	140.616112559	150.425379669	25.95214844	4.4312499
341.09028	7007.602051	387.050373912	137.815157389	149.860004962	26.00097656	4.4262394
341.09375	6889.742676	387.533962743	141.122088343	142.061797118	25.9765625	4.4211139
341.09722	6744.257324	387.972206899	135.651019067	148.129440192	26.31835938	4.4237982
341.10069	6751.117676	390.604141065	137.055212474	151.273325699	26.12304688	4.4369683
341.10417	6599.416504	384.20201139	137.915729578	149.425008336	26.63574219	4.4501384
341.10764	6506.189453	387.223984631	139.80900879	145.445284009	26.31835938	4.4633085
341.11111	6387.729004	388.55609075	136.493397204	151.941805796	26.61132813	4.4764786
341.11458	6015.321777	386.989754553	138.331237998	149.211956762	26.00097656	4.4896487
341.11806	6115.645996	388.201396302	133.919635571	149.800454101	26.30004883	4.5028188
341.12153	6021.228516	393.836013439	143.189202788	151.60656907	24.75585938	4.5159889
341.125	5876.364258	391.751118728	143.726112681	146.747489191	26.85546875	4.575375
341.12847	5864.407227	392.791193932	142.436491832	147.596275713	26.3671875	4.5886795
341.13194	5996.283203	402.012882681	139.607294512	163.218379344	26.41601563	4.601984
341.13542	6068.520996	398.095844356	141.388826018	152.891501812	26.46484375	4.6152885
341.13889	3624.231201	382.087405354	115.205685483	179.703635821	26.7578125	4.628593
341.14236	6155.67334	409.469825109	147.681686736	154.886567285	27.38647461	4.6418975
341.14583	6304.092773	413.030213335	154.758253232	155.06284927	27.67740822	4.655202
341.14931	6167.384766	415.528139435	151.992648217	156.116102311	27.66113281	4.6685065
341.15278	6087.509766	415.506236504	148.457865062	163.351811583	27.56347656	4.681811
341.15625	3780.746338	416.748550244	132.087492588	187.993435095	27.66113281	4.6951155
341.15972	3671.829102	618.744745584	221.746373016	231.672512139	27.36816406	4.70842
341.16319	6226.254883	409.57608028	148.666668826	156.09473439	27.32747459	4.7217245
341.16667	6256.700195	401.738543444	149.463991731	154.142094532	27.52278709	4.6393718
341.17014	6029.049805	398.074564745	141.760851295	154.758134904	27.75878906	4.6524076
341.17361	4034.873535	376.35156746	110.579988552	178.422421167	27.79947853	4.6654433
341.17708	6387.699707	398.561956581	141.379829101	155.283225163	27.72623634	4.678479
341.18056	6161.438477	381.573018339	146.731449418	132.707480248	27.49023438	4.6915147
341.18403	6278.899902	388.792116987	143.486496465	148.204935045	27.51464844	4.7045505
341.1875	3757.072021	376.162143904	108.523777595	171.482043742	27.84423828	4.7175862
341.19097	3773.028809	465.056750386	155.155186655	200.662765384	28.26538086	4.7306219
341.19444	6158.679688	391.365052139	146.981919792	144.252345943	28.27148438	4.7436576
341.19792	6246.854004	407.85911815	149.643869654	157.776525491	28.24707031	4.7566934
341.20139	6017.790527	395.889746624	141.005725149	154.91526658	28.26334572	4.7697291
341.20486	3858.479004	390.913441075	112.246251076	203.325318325	28.26538086	4.7827648
341.20833	6294.932617	391.464663351	146.323970043	150.040620477	28.27148438	4.6474768
341.21181	6248.505859	383.036613896	141.211779719	140.950261393	28.24707031	4.6601094
341.21528	5988.634766	384.597627968	146.293480375	137.438030929	28.40576172	4.6727419
341.21875	3915.812012	370.744259409	112.868299543	165.932162957	28.56445313	4.6853745
341.22222	6194.351074	390.177011494	145.486179676	142.293189406	28.75976563	4.698007
341.22569	6335.478516	389.2814	140.932780118	144.131384058	28.98763084	4.7106396
341.22917	6128.020996	393.130470148	141.339197743	143.174384262	29.14225197	4.7232722
341.23264	3858.400635	397.874027969	117.777124121	184.635382041	29.13411522	4.7359047
341.23611	6094.00293	409.573052921	145.718285085	156.296958301	29.13208008	4.7485373
341.23958	6047.068848	394.921314913	148.525695676	147.900981156	29.15039063	4.7611698
341.24306	6317.375488	381.130933531	145.575403019	133.50461026	27.02636719	4.7738024
341.24653	3500.736328	362.322071128	114.895204768	155.113718783	27.49023438	4.786435
341.25	3739.679443	368.387148954	118.742466027	154.43956302	27.54516602	4.6969597
341.25347	6208.253906	369.529728613	151.20585349	119.041155702	27.44140625	4.7093235
341.25694	6138.544922	360.739423418	144.467068728	116.032071857	27.72216797	4.7216873
341.26042	3584.881836	352.796049419	114.275159754	163.261576108	27.29492188	4.734051
341.26389	3498.229736	342.905873527	109.070019689	148.213643965	27.22167969	4.7464148
341.26736	6069.296387	361.631350497	142.610146398	120.172290524	27.185058595	4.7587786
341.27083	5933.572266	375.53610372	147.016822799	129.731147116	27.1484375	4.7711424
341.27431	3600.879395	365.285458698	113.908633514	165.03443908	27.16064453	4.7835062
341.27778	3600.127197	452.842959172	158.070086835	184.386604707	28.07617188	4.7958699
341.28125	5956.581543	358.953522617	142.888945237	120.779902617	27.31933594	4.8082337
341.28472	5851.621094	354.063356899	143.209313195	119.913330472	27.1484375	4.8205975
341.28819	3302.131836	330.537515665	108.89885972	143.943374372	27.39257813	4.8329613
341.29167	3130.747314	330.827622785	106.251043995	147.999219723	27.36816406	4.6873253
341.29514	5665.722168	350.771815851	138.049694828	118.038568355	27.90527344	4.6992859
341.29861	5835.208984	347.269622744	139.086713589	111.360863759	27.68554688	4.7112466
341.30208	3421.112061	324.638377121	100.532744882	143.824114641	27.03857422	4.7232072
341.30556	2984.595947	324.411832812	103.434819624	134.894484921	26.94091797	4.7351678
341.30903	5616.950684	354.163663202	142.464752845	110.838999391	27.02636719	4.7471284
341.3125	5658.716797	355.548967089	142.460874181	115.687577345	26.94091797	4.759089
341.31597	3112.27124	335.991058336	107.012197815	147.162607829	26.78222656	4.7710496
341.31944	3152.241943	418.649896106	146.565656746	170.674947014	27.44140625	4.7830102
341.32292	5482.923828	352.367622473	142.880620025	108.038416208	26.92260742	4.7949708
341.32639	5330.067383	354.571597761	143.252446265	114.241261724	26.87988281	4.8069315
341.32986	2663.964111	328.845860133	106.129463833	141.700040761	26.58691406	4.8188921
341.33333	3080.466064	324.922190571	106.316931908	135.426377062	26.7578125	4.7222942
341.33681	5453.165527	360.07568983	141.434752619	119.499850966	26.53808594	4.733986
341.34028	5405.306641	355.751414154	145.61880173	109.992356515	27.19726563	4.7456779
341.34375	2807.855957	337.140766547	105.620060187	145.13648032	27.05078125	4.7573697
341.34722	2772.186035	331.655108089	104.602301473	141.93285385	26.09863281	4.7690615
341.35069	3732.421875	365.142919312	154.227840119	103.30895572	26.08642578	4.7807534
341.35417	5921.758301	347.280981525	137.388419424	113.831613862	26.07421875	4.7924452
341.35764	3211.858398	311.859654139	101.044117674	129.835567073	26.0925293	4.804137
341.36111	1013.70166	335.786886488	112.178141481	141.420935428	25.69580078	4.8158289
341.36458	3849.800049	359.629347875	156.233949053	97.474098071	26.70898438	4.8275207
341.36806	5409.841309	341.727227724	142.415503458	101.780860741	26.32649803	4.8392126
341.37153	2986.383545	326.481633939	103.458125202	147.320045374	25.9765625	4.8509044
341.375	3054.602539	345.728371197	108.694944424	160.743562287	25.90332031	5.0861639
341.37847	3758.00415	457.696271814	158.322384873	102.907256715	25.83821678	5.0983933
341.38194	5642.989258	412.38887815	137.249241515	116.312464831	26.04980469	5.1106226
341.38542	3279.459717	332.883481698	106.595343275	143.498757964	26.73339844	5.122852
341.38889	3365.371338	344.654900687	107.378003487	151.749852401	25.92773438	5.1350814
341.39236	3662.458984	465.753352864	158.718177382	96.9724720416	25.68359375	5.1473108
341.39583	5873.090332	417.87044369	143.653764537	111.193627434	25.73242188	5.1595402
341.39931	3154.897949	350.889879323	109.374037412	144.683232913	25.37841797	5.1717696
341.40278	3141.538574	352.387909652	118.866576904	142.819726998	25.80566406	5.183999
341.40625	3373.548584	477.122020219	160.732415565	89.7513200806	26.43432617	5.1962284
341.40972	5442.584961	424.985066737	147.745608663	106.028692746	25.65917969	5.2084578
341.41319	3140.949951	343.981061673	111.521285898	148.708695032	25.07324219	5.2206872
341.41667	1055.831543	387.747194474	133.274664007	160.631626906	25.21972656	5.8654669
341.42014	3477.885498	509.61084043	208.843341984	168.154871471	25.14648438	5.8791746
341.42361	5802.85498	431.199815464	168.552929355	154.861177917	25.69986916	5.8928823
341.42708	3066.202881	332.065185327	111.777650402	139.454632936	26.24511719	5.9065899
341.43056	861.3479614	340.875898052	113.319538813	141.835798402	25.5859375	5.9202976
341.43403	5758.07373	436.860483344	168.971408551	159.167146079	25.34179688	5.9340053
341.4375	6013.91748	434.631480492	167.67200236	156.800420522	25.78125	5.9477129
341.44097	750.8620605	349.997144593	119.556803313	138.792762136	25.87890625	5.9614206
341.44444	992.2564087	385.163892099	133.590623585	149.07086348	26.3671875	5.9751283
341.44792	5565.768555	448.233240838	170.004577896	159.396389908	27.34375	5.9888359
341.45139	5778.183594	455.842571523	170.715079565	167.899971592	27.09960938	6.0025436
341.45486	5500.551758	463.555075394	175.432961752	170.9446562	27.00195313	6.0162513
341.45833	908.5457153	383.695400451	117.458983543	163.060765874	27.1484375	6.4437797
341.46181	5825.654297	488.861369099	181.704845644	178.163171756	27.29492188	6.458428
341.46528	5894.401367	483.449243864	176.245421787	177.751025233	27.88085938	6.4730764
341.46875	5291.40918	492.684316479	184.876533073	173.100415335	28.46679688	6.4877248
341.47222	5392.028809	488.015189432	184.080391327	174.394110018	28.14127541	6.5023732
341.47569	3293.428711	573.826090233	224.320121531	187.58358969	28.10058594	6.5170216
341.47917	3122.480957	355.787334033	114.839196301	150.228234466	28.3203125	6.53167
341.48264	5918.276367	477.295451588	177.902713421	169.837828841	28.58886719	6.5463184
341.48611	5673.301758	477.276023263	179.163060382	171.567031227	29.00390625	6.5609668
341.48958	3660.721436	553.028968853	218.04749437	183.686033713	29.95605469	6.5756152
341.49306	5604.999023	472.583166353	179.48635311	168.90062041	31.01806641	6.5902636
341.49653	5630.005371	473.780840015	179.925002446	169.116153816	30.92447853	6.604912
341.5	3441.442139	609.54374042	228.222994473	201.225266194	30.78613281	6.86248
341.50347	5640.869141	501.253663826	182.371107876	175.931882426	30.94482422	6.877666
341.50694	5344.117188	514.928239172	184.543400957	187.170241047	31.10351563	6.8928519
341.51042	3929.57666	575.883380751	212.812293411	195.445096074	31.84204102	6.9080378
341.51389	3614.708252	595.046577729	222.147060592	197.373725263	32.58056641	6.9232238
341.51736	5485.597168	508.168957863	183.278407945	180.252878993	32.40559769	6.9384097
341.52083	5586.349121	509.547763327	180.454817854	185.046886393	32.24283981	6.9535957
341.52431	3443.873291	617.733976723	232.72746776	201.852737841	32.421875	6.9687816
341.52778	5604.87207	523.416454744	193.904166612	183.546649793	33.17871094	6.9839676
341.53125	5678.955078	519.559268698	189.477276958	182.691022804	34.06982422	6.9991535
341.53472	5791.433594	513.349994763	186.866933885	184.655804482	34.9609375	7.0143395
341.53819	3789.015869	598.681190112	221.549984629	199.509301919	33.88671875	7.0295254
341.54167	6044.6875	521.452208228	175.313720189	189.951836185	34.27124023	6.8576836
341.54514	5971.294922	528.318206474	179.566194306	195.490793729	34.1796875	6.8724664
341.54861	5976.572266	516.010458067	174.803744624	182.413380326	33.83789063	6.8872492
341.55208	5747.09668	522.467067021	178.623817401	186.763689839	35.22949219	6.902032
341.55556	3985.573486	589.448918791	205.72669092	197.571659017	35.9375	6.9168148
341.55903	6026.380859	394.143430213	138.729868043	133.483064937	35.83984375	6.9315975
341.5625	5929.384277	413.277375587	145.586535781	138.569770066	35.83170573	6.9463803
341.56597	6020.829102	435.880984135	153.631725243	144.232912936	35.82356771	6.9611631
341.56944	4553.529785	571.214185841	200.488677084	192.112850206	35.81542969	6.9759459
341.57292	4353.39502	593.608286332	213.404834413	196.89714505	35.83984375	6.9907287
341.57639	6210.941895	399.631062471	142.481600903	130.888183978	35.86425781	7.297963
341.57986	6379.543457	405.041420575	143.544450351	136.681514596	36.29150391	7.3133629
341.58333	5948.066895	431.349946625	142.740898416	139.113994704	36.57226563	6.9290121
341.58681	6351.889648	417.557532687	139.442241342	139.01066196	36.74316406	6.943572
341.59028	6139.086914	416.727906953	138.268709617	139.25624866	37.01171875	6.9581319
341.59375	6308.638184	418.90348888	139.688449254	138.575539906	36.59667969	6.9726918
341.59722	6286.458496	419.004085268	140.459913424	137.83813575	38.20800781	6.9872517
341.60069	6020.047363	422.619541369	141.307388458	137.960962324	37.65869141	7.0018116
341.60417	6237.191895	423.326082092	141.84383182	138.315482773	37.76855469	7.0163715
341.60764	6330.981934	411.131191383	138.224608075	135.040152987	37.86621094	7.0309314
341.61111	6690.31543	419.336139124	140.470807131	140.449524625	37.969970705	7.0454914
341.61458	6428.075684	415.342735406	140.003566753	137.917801492	38.07373047	7.0600513
341.61806	6635.532715	400.837070307	134.328099455	134.293854904	38.50097656	7.0746112
341.62153	6230.222656	421.152259109	141.425521434	138.565422495	38.03710938	7.0891711
341.625	6331.061035	414.733057647	135.891041693	137.472900388	37.890625	6.9671208
341.62847	6344.479004	410.883502713	135.495124016	135.480510648	37.74414063	6.9814007
341.63194	6330.094727	402.495657565	133.378465334	131.646721114	38.26904297	6.9956806
341.63542	6580.147461	397.884612176	131.474422994	130.502710179	38.79394531	7.0099605
341.63889	6541.531738	401.730369625	132.728798598	133.451353698	38.81835938	7.0242404
341.64236	6506.76123	394.544427707	131.064250243	127.712288686	38.40942383	7.0385203
341.64583	6454.206543	393.771961493	130.415655782	128.859102599	38.15917969	7.0488518
341.64931	6482.699707	390.321216996	129.545894475	126.239549013	37.84179688	7.0559917
341.65278	6621.803711	399.08836546	132.38596622	129.965178276	38.03710938	7.0631317
341.65625	6355.722168	399.953427949	132.126134379	129.697933924	37.84179688	7.0702716
341.65972	6536.583984	390.981096346	129.123333038	127.44894746	39.08691406	7.0774116
341.66319	6761.272461	389.478506506	129.753131549	126.847990035	38.42773438	7.0845516
341.66667	6416.108398	394.80797947	131.263753346	128.193055802	38.03710938	7.0916915
341.67014	6634.946777	392.544659974	131.265603924	126.498811797	37.93945313	7.0988315
341.67361	7011.578613	379.672489081	127.0796514	123.79504788	37.51220703	7.1059714
341.67708	6832.300293	379.948393106	127.080487721	123.414455814	37.97607422	7.1131114
341.68056	6618.434082	378.332429141	126.073760766	121.539059247	38.74511719	7.1202513
341.68403	6905.043457	373.347809597	124.234733454	121.090681106	38.03710938	7.1273913
341.6875	6537.666504	377.061527297	124.76654401	122.174413422	37.57324219	7.1345312
341.69097	7265.866211	364.017219409	121.122232248	120.363097908	37.38606644	7.14
341.69444	6759.84375	367.805879822	123.146550846	117.896674714	36.66992188	7.14
341.69792	7054.603027	371.541346613	123.229415569	122.357287722	36.81640625	7.14
341.70139	7178.349609	345.810817781	116.003803642	113.228347902	36.66992188	7.14
341.70486	6713.877441	351.623578309	117.990354006	112.644625158	37.13378906	7.14
341.70833	6789.897461	340.539985328	117.119221968	108.70671314	36.47460938	7.14
